delivery_id,lot_id,carrier_id,dispatch_date,transit_days,arrival_date,ship_cutoff_day,on_time,missed_ship,on_time_flag,missed_ship_flag,value_retained
DLV-01055,LOT-01055,CAR-A,2026-06-26,20.13,2026-07-16,16,False,True,0,1,0.0
DLV-01056,LOT-01056,CAR-A,2026-08-06,15.6,2026-08-21,16,True,False,1,0,0.766
DLV-01057,LOT-01057,CAR-A,2026-07-18,21.97,2026-08-08,16,False,True,0,1,0.0
DLV-01058,LOT-01058,CAR-B,2026-06-22,16.42,2026-07-08,16,False,True,0,1,0.0
DLV-01059,LOT-01059,CAR-B,2026-06-23,12.6,2026-07-05,16,True,False,1,0,0.811
DLV-01060,LOT-01060,CAR-A,2026-05-01,6.37,2026-05-07,16,True,False,1,0,0.9044
DLV-01061,LOT-01061,CAR-B,2026-08-07,13.87,2026-08-20,16,True,False,1,0,0.792
DLV-01062,LOT-01062,CAR-A,2026-05-07,6.48,2026-05-13,16,True,False,1,0,0.9028
DLV-01063,LOT-01063,CAR-A,2026-05-25,3.0,2026-05-28,16,True,False,1,0,0.955
DLV-01064,LOT-01064,CAR-A,2026-05-07,23.07,2026-05-30,16,False,True,0,1,0.0
DLV-01065,LOT-01065,CAR-B,2026-06-03,15.7,2026-06-18,16,True,False,1,0,0.7645
DLV-01066,LOT-01066,CAR-B,2026-05-30,13.62,2026-06-12,16,True,False,1,0,0.7957
DLV-01067,LOT-01067,CAR-B,2026-05-10,12.37,2026-05-22,16,True,False,1,0,0.8144
DLV-01068,LOT-01068,CAR-A,2026-06-25,4.34,2026-06-29,16,True,False,1,0,0.9349
DLV-01069,LOT-01069,CAR-B,2026-07-31,14.56,2026-08-14,16,True,False,1,0,0.7816
DLV-01070,LOT-01070,CAR-A,2026-05-29,27.73,2026-06-25,16,False,True,0,1,0.0
DLV-01071,LOT-01071,CAR-B,2026-06-26,14.44,2026-07-10,16,True,False,1,0,0.7834
DLV-01072,LOT-01072,CAR-A,2026-07-23,4.45,2026-07-27,16,True,False,1,0,0.9332
DLV-01073,LOT-01073,CAR-A,2026-07-03,4.69,2026-07-07,16,True,False,1,0,0.9296
DLV-01074,LOT-01074,CAR-A,2026-07-26,3.0,2026-07-29,16,True,False,1,0,0.955
DLV-01075,LOT-01075,CAR-A,2026-06-24,23.1,2026-07-17,16,False,True,0,1,0.0
DLV-01076,LOT-01076,CAR-B,2026-06-15,13.98,2026-06-28,16,True,False,1,0,0.7903
DLV-01077,LOT-01077,CAR-B,2026-08-03,13.23,2026-08-16,16,True,False,1,0,0.8016
DLV-01078,LOT-01078,CAR-B,2026-06-21,14.49,2026-07-05,16,True,False,1,0,0.7827
DLV-01079,LOT-01079,CAR-B,2026-05-07,13.02,2026-05-20,16,True,False,1,0,0.8047
DLV-01080,LOT-01080,CAR-A,2026-07-05,18.7,2026-07-23,16,False,True,0,1,0.0
DLV-01081,LOT-01081,CAR-A,2026-05-16,5.67,2026-05-21,16,True,False,1,0,0.915
DLV-01082,LOT-01082,CAR-B,2026-06-13,13.73,2026-06-26,16,True,False,1,0,0.794
DLV-01083,LOT-01083,CAR-B,2026-05-24,15.52,2026-06-08,16,True,False,1,0,0.7672
DLV-01084,LOT-01084,CAR-B,2026-08-08,14.36,2026-08-22,16,True,False,1,0,0.7846
DLV-01085,LOT-01085,CAR-B,2026-07-25,13.01,2026-08-07,16,True,False,1,0,0.8049
DLV-01086,LOT-01086,CAR-A,2026-05-23,5.71,2026-05-28,16,True,False,1,0,0.9144
DLV-01087,LOT-01087,CAR-A,2026-05-13,25.13,2026-06-07,16,False,True,0,1,0.0
DLV-01088,LOT-01088,CAR-B,2026-06-03,13.4,2026-06-16,16,True,False,1,0,0.799
DLV-01089,LOT-01089,CAR-B,2026-07-13,13.65,2026-07-26,16,True,False,1,0,0.7952
DLV-01090,LOT-01090,CAR-B,2026-07-09,12.25,2026-07-21,16,True,False,1,0,0.8162
DLV-01091,LOT-01091,CAR-A,2026-07-11,21.8,2026-08-01,16,False,True,0,1,0.0
DLV-01092,LOT-01092,CAR-A,2026-06-13,21.0,2026-07-04,16,False,True,0,1,0.0
DLV-01093,LOT-01093,CAR-B,2026-07-22,13.68,2026-08-04,16,True,False,1,0,0.7948
DLV-01094,LOT-01094,CAR-B,2026-05-01,13.43,2026-05-14,16,True,False,1,0,0.7986
DLV-01095,LOT-01095,CAR-B,2026-07-19,14.53,2026-08-02,16,True,False,1,0,0.782
DLV-01096,LOT-01096,CAR-A,2026-05-15,4.74,2026-05-19,16,True,False,1,0,0.9289
DLV-01097,LOT-01097,CAR-A,2026-07-12,26.05,2026-08-07,16,False,True,0,1,0.0
DLV-01098,LOT-01098,CAR-B,2026-08-04,15.39,2026-08-19,16,True,False,1,0,0.7692
DLV-01099,LOT-01099,CAR-B,2026-05-24,14.98,2026-06-07,16,True,False,1,0,0.7753
DLV-01100,LOT-01100,CAR-A,2026-08-01,4.21,2026-08-05,16,True,False,1,0,0.9368
DLV-01101,LOT-01101,CAR-A,2026-07-17,3.62,2026-07-20,16,True,False,1,0,0.9457
DLV-01102,LOT-01102,CAR-A,2026-05-22,4.94,2026-05-26,16,True,False,1,0,0.9259
DLV-01103,LOT-01103,CAR-B,2026-06-27,13.39,2026-07-10,16,True,False,1,0,0.7992
DLV-01104,LOT-01104,CAR-B,2026-07-21,14.96,2026-08-04,16,True,False,1,0,0.7756
DLV-01105,LOT-01105,CAR-B,2026-06-14,15.21,2026-06-29,16,True,False,1,0,0.7718
DLV-01106,LOT-01106,CAR-A,2026-06-01,5.46,2026-06-06,16,True,False,1,0,0.9181
DLV-01107,LOT-01107,CAR-B,2026-08-07,15.47,2026-08-22,16,True,False,1,0,0.768
DLV-01108,LOT-01108,CAR-A,2026-07-13,5.2,2026-07-18,16,True,False,1,0,0.922
DLV-01109,LOT-01109,CAR-B,2026-07-08,14.3,2026-07-22,16,True,False,1,0,0.7855
DLV-01110,LOT-01110,CAR-B,2026-08-02,12.8,2026-08-14,16,True,False,1,0,0.808
DLV-01111,LOT-01111,CAR-B,2026-05-11,13.63,2026-05-24,16,True,False,1,0,0.7956
DLV-01112,LOT-01112,CAR-A,2026-05-18,22.2,2026-06-09,16,False,True,0,1,0.0
DLV-01113,LOT-01113,CAR-B,2026-06-18,14.18,2026-07-02,16,True,False,1,0,0.7873
DLV-01114,LOT-01114,CAR-B,2026-07-04,15.01,2026-07-19,16,True,False,1,0,0.7748
DLV-01115,LOT-01115,CAR-A,2026-06-12,7.66,2026-06-19,16,True,False,1,0,0.8851
DLV-01116,LOT-01116,CAR-B,2026-05-10,12.42,2026-05-22,16,True,False,1,0,0.8137
DLV-01117,LOT-01117,CAR-B,2026-07-24,13.94,2026-08-06,16,True,False,1,0,0.7909
DLV-01118,LOT-01118,CAR-B,2026-05-21,11.74,2026-06-01,16,True,False,1,0,0.8239
DLV-01119,LOT-01119,CAR-A,2026-08-08,4.21,2026-08-12,16,True,False,1,0,0.9368
DLV-01120,LOT-01120,CAR-A,2026-06-02,5.46,2026-06-07,16,True,False,1,0,0.9181
DLV-01121,LOT-01121,CAR-B,2026-08-01,14.25,2026-08-15,16,True,False,1,0,0.7862
DLV-01122,LOT-01122,CAR-A,2026-05-04,4.94,2026-05-08,16,True,False,1,0,0.9259
DLV-01123,LOT-01123,CAR-B,2026-06-20,13.53,2026-07-03,16,True,False,1,0,0.797
DLV-01124,LOT-01124,CAR-A,2026-07-31,6.34,2026-08-06,16,True,False,1,0,0.9049
DLV-01125,LOT-01125,CAR-A,2026-05-02,12.13,2026-05-14,16,True,False,1,0,0.818
DLV-01126,LOT-01126,CAR-A,2026-06-29,5.78,2026-07-04,16,True,False,1,0,0.9133
DLV-01127,LOT-01127,CAR-A,2026-06-15,5.95,2026-06-20,16,True,False,1,0,0.9108
DLV-01128,LOT-01128,CAR-B,2026-07-16,15.51,2026-07-31,16,True,False,1,0,0.7674
DLV-01129,LOT-01129,CAR-A,2026-06-19,12.39,2026-07-01,16,True,False,1,0,0.8141
DLV-01130,LOT-01130,CAR-A,2026-06-07,3.4,2026-06-10,16,True,False,1,0,0.949
DLV-01131,LOT-01131,CAR-A,2026-08-07,5.85,2026-08-12,16,True,False,1,0,0.9122
DLV-01132,LOT-01132,CAR-B,2026-06-13,11.78,2026-06-24,16,True,False,1,0,0.8233
DLV-01133,LOT-01133,CAR-B,2026-05-14,13.86,2026-05-27,16,True,False,1,0,0.7921
DLV-01134,LOT-01134,CAR-A,2026-06-26,4.48,2026-06-30,16,True,False,1,0,0.9328
DLV-01135,LOT-01135,CAR-A,2026-06-02,4.59,2026-06-06,16,True,False,1,0,0.9312
DLV-01136,LOT-01136,CAR-A,2026-05-21,4.29,2026-05-25,16,True,False,1,0,0.9356
DLV-01137,LOT-01137,CAR-B,2026-07-15,12.26,2026-07-27,16,True,False,1,0,0.8161
DLV-01138,LOT-01138,CAR-B,2026-07-28,12.45,2026-08-09,16,True,False,1,0,0.8132
DLV-01139,LOT-01139,CAR-B,2026-06-09,14.1,2026-06-23,16,True,False,1,0,0.7885
DLV-01140,LOT-01140,CAR-B,2026-06-01,13.78,2026-06-14,16,True,False,1,0,0.7933
DLV-01141,LOT-01141,CAR-B,2026-08-04,14.3,2026-08-18,16,True,False,1,0,0.7855
DLV-01142,LOT-01142,CAR-B,2026-05-14,13.9,2026-05-27,16,True,False,1,0,0.7915
DLV-01143,LOT-01143,CAR-A,2026-07-14,4.23,2026-07-18,16,True,False,1,0,0.9366
DLV-01144,LOT-01144,CAR-A,2026-06-09,4.0,2026-06-13,16,True,False,1,0,0.94
DLV-01145,LOT-01145,CAR-B,2026-07-18,13.39,2026-07-31,16,True,False,1,0,0.7992
DLV-01146,LOT-01146,CAR-B,2026-06-21,13.81,2026-07-04,16,True,False,1,0,0.7929
DLV-01147,LOT-01147,CAR-B,2026-07-23,13.87,2026-08-05,16,True,False,1,0,0.792
DLV-01148,LOT-01148,CAR-B,2026-08-01,14.4,2026-08-15,16,True,False,1,0,0.784
DLV-01149,LOT-01149,CAR-B,2026-07-19,14.08,2026-08-02,16,True,False,1,0,0.7888
DLV-01150,LOT-01150,CAR-A,2026-07-24,15.77,2026-08-08,16,True,False,1,0,0.7634
DLV-01151,LOT-01151,CAR-A,2026-05-05,4.37,2026-05-09,16,True,False,1,0,0.9344
DLV-01152,LOT-01152,CAR-A,2026-07-04,5.5,2026-07-09,16,True,False,1,0,0.9175
DLV-01153,LOT-01153,CAR-B,2026-07-23,15.02,2026-08-07,16,True,False,1,0,0.7747
DLV-01154,LOT-01154,CAR-B,2026-07-18,13.58,2026-07-31,16,True,False,1,0,0.7963
DLV-01155,LOT-01155,CAR-A,2026-06-06,18.97,2026-06-24,16,False,True,0,1,0.0
DLV-01156,LOT-01156,CAR-B,2026-07-27,15.44,2026-08-11,16,True,False,1,0,0.7684
DLV-01157,LOT-01157,CAR-B,2026-07-05,13.97,2026-07-18,16,True,False,1,0,0.7904
DLV-01158,LOT-01158,CAR-B,2026-07-02,12.02,2026-07-14,16,True,False,1,0,0.8197
DLV-01159,LOT-01159,CAR-B,2026-05-25,14.31,2026-06-08,16,True,False,1,0,0.7854
DLV-01160,LOT-01160,CAR-A,2026-06-10,12.26,2026-06-22,16,True,False,1,0,0.8161
DLV-01161,LOT-01161,CAR-B,2026-08-08,14.9,2026-08-22,16,True,False,1,0,0.7765
DLV-01162,LOT-01162,CAR-A,2026-07-22,22.15,2026-08-13,16,False,True,0,1,0.0
DLV-01163,LOT-01163,CAR-B,2026-05-06,14.26,2026-05-20,16,True,False,1,0,0.7861
DLV-01164,LOT-01164,CAR-A,2026-07-31,5.12,2026-08-05,16,True,False,1,0,0.9232
DLV-01165,LOT-01165,CAR-A,2026-05-17,3.0,2026-05-20,16,True,False,1,0,0.955
DLV-01166,LOT-01166,CAR-B,2026-05-06,14.75,2026-05-20,16,True,False,1,0,0.7788
DLV-01167,LOT-01167,CAR-B,2026-07-16,13.22,2026-07-29,16,True,False,1,0,0.8017
DLV-01168,LOT-01168,CAR-A,2026-05-11,6.18,2026-05-17,16,True,False,1,0,0.9073
DLV-01169,LOT-01169,CAR-A,2026-07-01,21.59,2026-07-22,16,False,True,0,1,0.0
DLV-01170,LOT-01170,CAR-B,2026-06-26,14.74,2026-07-10,16,True,False,1,0,0.7789
DLV-01171,LOT-01171,CAR-B,2026-05-30,14.89,2026-06-13,16,True,False,1,0,0.7767
DLV-01172,LOT-01172,CAR-A,2026-08-02,18.23,2026-08-20,16,False,True,0,1,0.0
DLV-01173,LOT-01173,CAR-B,2026-05-09,13.34,2026-05-22,16,True,False,1,0,0.7999
DLV-01174,LOT-01174,CAR-B,2026-05-02,14.13,2026-05-16,16,True,False,1,0,0.788
DLV-01175,LOT-01175,CAR-B,2026-05-11,12.5,2026-05-23,16,True,False,1,0,0.8125
DLV-01176,LOT-01176,CAR-B,2026-07-09,13.9,2026-07-22,16,True,False,1,0,0.7915
DLV-01177,LOT-01177,CAR-A,2026-08-08,5.08,2026-08-13,16,True,False,1,0,0.9238
DLV-01178,LOT-01178,CAR-A,2026-05-07,12.94,2026-05-19,16,True,False,1,0,0.8059
DLV-01179,LOT-01179,CAR-A,2026-08-06,5.57,2026-08-11,16,True,False,1,0,0.9164
DLV-01180,LOT-01180,CAR-A,2026-06-19,3.84,2026-06-22,16,True,False,1,0,0.9424
DLV-01181,LOT-01181,CAR-A,2026-07-07,5.63,2026-07-12,16,True,False,1,0,0.9156
DLV-01182,LOT-01182,CAR-B,2026-08-01,15.13,2026-08-16,16,True,False,1,0,0.773
DLV-01183,LOT-01183,CAR-A,2026-07-05,5.12,2026-07-10,16,True,False,1,0,0.9232
DLV-01184,LOT-01184,CAR-A,2026-08-02,5.15,2026-08-07,16,True,False,1,0,0.9228
DLV-01185,LOT-01185,CAR-B,2026-07-09,14.28,2026-07-23,16,True,False,1,0,0.7858
DLV-01186,LOT-01186,CAR-B,2026-06-26,12.96,2026-07-08,16,True,False,1,0,0.8056
DLV-01187,LOT-01187,CAR-A,2026-06-23,19.13,2026-07-12,16,False,True,0,1,0.0
DLV-01188,LOT-01188,CAR-B,2026-05-25,13.36,2026-06-07,16,True,False,1,0,0.7996
DLV-01189,LOT-01189,CAR-B,2026-05-21,13.97,2026-06-03,16,True,False,1,0,0.7904
DLV-01190,LOT-01190,CAR-B,2026-06-03,14.42,2026-06-17,16,True,False,1,0,0.7837
DLV-01191,LOT-01191,CAR-A,2026-06-02,13.94,2026-06-15,16,True,False,1,0,0.7909
DLV-01192,LOT-01192,CAR-A,2026-07-11,6.58,2026-07-17,16,True,False,1,0,0.9013
DLV-01193,LOT-01193,CAR-A,2026-05-30,4.52,2026-06-03,16,True,False,1,0,0.9322
DLV-01194,LOT-01194,CAR-B,2026-07-17,13.2,2026-07-30,16,True,False,1,0,0.802
DLV-01195,LOT-01195,CAR-A,2026-07-10,4.23,2026-07-14,16,True,False,1,0,0.9366
DLV-01196,LOT-01196,CAR-B,2026-07-02,14.36,2026-07-16,16,True,False,1,0,0.7846
DLV-01197,LOT-01197,CAR-B,2026-06-27,14.33,2026-07-11,16,True,False,1,0,0.785
DLV-01198,LOT-01198,CAR-B,2026-06-20,14.2,2026-07-04,16,True,False,1,0,0.787
DLV-01199,LOT-01199,CAR-B,2026-07-21,14.07,2026-08-04,16,True,False,1,0,0.789
DLV-01200,LOT-01200,CAR-A,2026-07-21,4.63,2026-07-25,16,True,False,1,0,0.9306
DLV-01201,LOT-01201,CAR-A,2026-05-19,31.6,2026-06-19,16,False,True,0,1,0.0
DLV-01202,LOT-01202,CAR-A,2026-06-02,7.35,2026-06-09,16,True,False,1,0,0.8898
DLV-01203,LOT-01203,CAR-B,2026-07-06,13.65,2026-07-19,16,True,False,1,0,0.7952
DLV-01204,LOT-01204,CAR-A,2026-07-11,3.66,2026-07-14,16,True,False,1,0,0.9451
DLV-01205,LOT-01205,CAR-B,2026-07-21,14.41,2026-08-04,16,True,False,1,0,0.7839
DLV-01206,LOT-01206,CAR-B,2026-06-25,13.66,2026-07-08,16,True,False,1,0,0.7951
DLV-01207,LOT-01207,CAR-A,2026-05-27,6.56,2026-06-02,16,True,False,1,0,0.9016
DLV-01208,LOT-01208,CAR-B,2026-05-07,13.06,2026-05-20,16,True,False,1,0,0.8041
DLV-01209,LOT-01209,CAR-A,2026-05-17,6.28,2026-05-23,16,True,False,1,0,0.9058
DLV-01210,LOT-01210,CAR-A,2026-05-27,4.68,2026-05-31,16,True,False,1,0,0.9298
DLV-01211,LOT-01211,CAR-B,2026-05-15,13.24,2026-05-28,16,True,False,1,0,0.8014
DLV-01212,LOT-01212,CAR-A,2026-08-07,4.92,2026-08-11,16,True,False,1,0,0.9262
DLV-01213,LOT-01213,CAR-B,2026-05-19,13.66,2026-06-01,16,True,False,1,0,0.7951
DLV-01214,LOT-01214,CAR-B,2026-07-28,11.35,2026-08-08,16,True,False,1,0,0.8298
DLV-01215,LOT-01215,CAR-A,2026-06-21,5.59,2026-06-26,16,True,False,1,0,0.9162
DLV-01216,LOT-01216,CAR-B,2026-06-13,13.23,2026-06-26,16,True,False,1,0,0.8016
DLV-01217,LOT-01217,CAR-A,2026-05-02,4.39,2026-05-06,16,True,False,1,0,0.9342
DLV-01218,LOT-01218,CAR-A,2026-05-21,5.0,2026-05-26,16,True,False,1,0,0.925
DLV-01219,LOT-01219,CAR-A,2026-07-10,4.95,2026-07-14,16,True,False,1,0,0.9258
DLV-01220,LOT-01220,CAR-A,2026-05-30,13.85,2026-06-12,16,True,False,1,0,0.7922
DLV-01221,LOT-01221,CAR-B,2026-05-08,12.42,2026-05-20,16,True,False,1,0,0.8137
DLV-01222,LOT-01222,CAR-A,2026-07-05,5.1,2026-07-10,16,True,False,1,0,0.9235
DLV-01223,LOT-01223,CAR-A,2026-07-27,25.11,2026-08-21,16,False,True,0,1,0.0
DLV-01224,LOT-01224,CAR-B,2026-06-25,15.35,2026-07-10,16,True,False,1,0,0.7698
DLV-01225,LOT-01225,CAR-A,2026-05-07,17.13,2026-05-24,16,False,True,0,1,0.0
DLV-01226,LOT-01226,CAR-A,2026-05-11,7.71,2026-05-18,16,True,False,1,0,0.8844
DLV-01227,LOT-01227,CAR-B,2026-06-19,13.68,2026-07-02,16,True,False,1,0,0.7948
DLV-01228,LOT-01228,CAR-B,2026-06-27,13.33,2026-07-10,16,True,False,1,0,0.8
DLV-01229,LOT-01229,CAR-A,2026-06-16,4.03,2026-06-20,16,True,False,1,0,0.9396
DLV-01230,LOT-01230,CAR-A,2026-08-08,4.83,2026-08-12,16,True,False,1,0,0.9276
DLV-01231,LOT-01231,CAR-B,2026-07-24,14.7,2026-08-07,16,True,False,1,0,0.7795
DLV-01232,LOT-01232,CAR-A,2026-07-08,3.42,2026-07-11,16,True,False,1,0,0.9487
DLV-01233,LOT-01233,CAR-A,2026-06-03,13.84,2026-06-16,16,True,False,1,0,0.7924
DLV-01234,LOT-01234,CAR-A,2026-06-05,18.89,2026-06-23,16,False,True,0,1,0.0
DLV-01235,LOT-01235,CAR-A,2026-06-22,6.65,2026-06-28,16,True,False,1,0,0.9002
DLV-01236,LOT-01236,CAR-A,2026-06-22,3.33,2026-06-25,16,True,False,1,0,0.95
DLV-01237,LOT-01237,CAR-A,2026-05-05,4.17,2026-05-09,16,True,False,1,0,0.9374
DLV-01238,LOT-01238,CAR-A,2026-07-15,3.41,2026-07-18,16,True,False,1,0,0.9488
DLV-01239,LOT-01239,CAR-B,2026-07-02,12.16,2026-07-14,16,True,False,1,0,0.8176
DLV-01240,LOT-01240,CAR-B,2026-05-09,14.31,2026-05-23,16,True,False,1,0,0.7854
DLV-01241,LOT-01241,CAR-A,2026-05-25,15.22,2026-06-09,16,True,False,1,0,0.7717
DLV-01242,LOT-01242,CAR-A,2026-06-14,9.25,2026-06-23,16,True,False,1,0,0.8612
DLV-01243,LOT-01243,CAR-A,2026-07-03,6.21,2026-07-09,16,True,False,1,0,0.9068
DLV-01244,LOT-01244,CAR-B,2026-05-20,13.27,2026-06-02,16,True,False,1,0,0.801
DLV-01245,LOT-01245,CAR-A,2026-07-03,3.0,2026-07-06,16,True,False,1,0,0.955
DLV-01246,LOT-01246,CAR-A,2026-05-07,3.48,2026-05-10,16,True,False,1,0,0.9478
DLV-01247,LOT-01247,CAR-A,2026-06-30,4.58,2026-07-04,16,True,False,1,0,0.9313
DLV-01248,LOT-01248,CAR-B,2026-05-26,13.77,2026-06-08,16,True,False,1,0,0.7934
DLV-01249,LOT-01249,CAR-A,2026-07-15,5.46,2026-07-20,16,True,False,1,0,0.9181
DLV-01250,LOT-01250,CAR-A,2026-06-13,3.0,2026-06-16,16,True,False,1,0,0.955
DLV-01251,LOT-01251,CAR-B,2026-07-07,15.15,2026-07-22,16,True,False,1,0,0.7728
DLV-01252,LOT-01252,CAR-A,2026-05-27,20.16,2026-06-16,16,False,True,0,1,0.0
DLV-01253,LOT-01253,CAR-A,2026-07-20,26.02,2026-08-15,16,False,True,0,1,0.0
DLV-01254,LOT-01254,CAR-B,2026-06-30,13.51,2026-07-13,16,True,False,1,0,0.7974
DLV-01255,LOT-01255,CAR-B,2026-05-12,13.78,2026-05-25,16,True,False,1,0,0.7933
DLV-01256,LOT-01256,CAR-B,2026-07-29,13.91,2026-08-11,16,True,False,1,0,0.7914
DLV-01257,LOT-01257,CAR-A,2026-06-06,26.44,2026-07-02,16,False,True,0,1,0.0
DLV-01258,LOT-01258,CAR-B,2026-05-18,13.2,2026-05-31,16,True,False,1,0,0.802
DLV-01259,LOT-01259,CAR-A,2026-06-09,5.8,2026-06-14,16,True,False,1,0,0.913
DLV-01260,LOT-01260,CAR-B,2026-05-28,12.85,2026-06-09,16,True,False,1,0,0.8072
DLV-01261,LOT-01261,CAR-A,2026-05-24,17.76,2026-06-10,16,False,True,0,1,0.0
DLV-01262,LOT-01262,CAR-A,2026-05-13,11.97,2026-05-24,16,True,False,1,0,0.8204
DLV-01263,LOT-01263,CAR-B,2026-06-17,13.64,2026-06-30,16,True,False,1,0,0.7954
DLV-01264,LOT-01264,CAR-B,2026-06-21,13.42,2026-07-04,16,True,False,1,0,0.7987
DLV-01265,LOT-01265,CAR-B,2026-06-29,14.95,2026-07-13,16,True,False,1,0,0.7758
DLV-01266,LOT-01266,CAR-A,2026-07-15,5.97,2026-07-20,16,True,False,1,0,0.9104
DLV-01267,LOT-01267,CAR-A,2026-07-25,3.0,2026-07-28,16,True,False,1,0,0.955
DLV-01268,LOT-01268,CAR-B,2026-06-26,13.93,2026-07-09,16,True,False,1,0,0.791
DLV-01269,LOT-01269,CAR-A,2026-05-18,21.69,2026-06-08,16,False,True,0,1,0.0
DLV-01270,LOT-01270,CAR-B,2026-06-29,12.29,2026-07-11,16,True,False,1,0,0.8156
DLV-01271,LOT-01271,CAR-B,2026-05-31,16.22,2026-06-16,16,False,True,0,1,0.0
DLV-01272,LOT-01272,CAR-A,2026-06-26,3.49,2026-06-29,16,True,False,1,0,0.9476
DLV-01273,LOT-01273,CAR-A,2026-06-17,5.17,2026-06-22,16,True,False,1,0,0.9224
DLV-01274,LOT-01274,CAR-A,2026-07-08,10.02,2026-07-18,16,True,False,1,0,0.8497
DLV-01275,LOT-01275,CAR-A,2026-06-18,3.05,2026-06-21,16,True,False,1,0,0.9542
DLV-01276,LOT-01276,CAR-A,2026-07-22,4.87,2026-07-26,16,True,False,1,0,0.927
DLV-01277,LOT-01277,CAR-A,2026-07-29,4.63,2026-08-02,16,True,False,1,0,0.9306
DLV-01278,LOT-01278,CAR-A,2026-07-07,12.78,2026-07-19,16,True,False,1,0,0.8083
DLV-01279,LOT-01279,CAR-B,2026-06-09,14.56,2026-06-23,16,True,False,1,0,0.7816
DLV-01280,LOT-01280,CAR-A,2026-07-09,5.69,2026-07-14,16,True,False,1,0,0.9146
DLV-01281,LOT-01281,CAR-B,2026-08-01,15.12,2026-08-16,16,True,False,1,0,0.7732
DLV-01282,LOT-01282,CAR-A,2026-07-07,13.16,2026-07-20,16,True,False,1,0,0.8026
DLV-01283,LOT-01283,CAR-B,2026-06-25,14.5,2026-07-09,16,True,False,1,0,0.7825
DLV-01284,LOT-01284,CAR-A,2026-06-03,5.44,2026-06-08,16,True,False,1,0,0.9184
DLV-01285,LOT-01285,CAR-B,2026-07-28,14.53,2026-08-11,16,True,False,1,0,0.782
DLV-01286,LOT-01286,CAR-B,2026-07-31,14.07,2026-08-14,16,True,False,1,0,0.789
DLV-01287,LOT-01287,CAR-B,2026-07-04,13.85,2026-07-17,16,True,False,1,0,0.7922
DLV-01288,LOT-01288,CAR-B,2026-05-27,15.55,2026-06-11,16,True,False,1,0,0.7668
DLV-01289,LOT-01289,CAR-B,2026-06-14,15.1,2026-06-29,16,True,False,1,0,0.7735
DLV-01290,LOT-01290,CAR-B,2026-05-15,13.82,2026-05-28,16,True,False,1,0,0.7927
DLV-01291,LOT-01291,CAR-A,2026-07-26,4.46,2026-07-30,16,True,False,1,0,0.9331
DLV-01292,LOT-01292,CAR-B,2026-06-10,14.33,2026-06-24,16,True,False,1,0,0.785
DLV-01293,LOT-01293,CAR-A,2026-05-28,4.14,2026-06-01,16,True,False,1,0,0.9379
DLV-01294,LOT-01294,CAR-B,2026-07-19,14.65,2026-08-02,16,True,False,1,0,0.7802
DLV-01295,LOT-01295,CAR-B,2026-06-30,14.26,2026-07-14,16,True,False,1,0,0.7861
DLV-01296,LOT-01296,CAR-A,2026-05-12,28.49,2026-06-09,16,False,True,0,1,0.0
DLV-01297,LOT-01297,CAR-B,2026-07-24,13.7,2026-08-06,16,True,False,1,0,0.7945
DLV-01298,LOT-01298,CAR-B,2026-05-07,13.83,2026-05-20,16,True,False,1,0,0.7926
DLV-01299,LOT-01299,CAR-A,2026-05-06,17.93,2026-05-23,16,False,True,0,1,0.0
DLV-01300,LOT-01300,CAR-B,2026-05-23,14.34,2026-06-06,16,True,False,1,0,0.7849
DLV-01301,LOT-01301,CAR-B,2026-05-23,14.2,2026-06-06,16,True,False,1,0,0.787
DLV-01302,LOT-01302,CAR-A,2026-06-16,5.04,2026-06-21,16,True,False,1,0,0.9244
DLV-01303,LOT-01303,CAR-B,2026-05-01,14.33,2026-05-15,16,True,False,1,0,0.785
DLV-01304,LOT-01304,CAR-B,2026-07-05,14.23,2026-07-19,16,True,False,1,0,0.7866
DLV-01305,LOT-01305,CAR-A,2026-05-18,5.93,2026-05-23,16,True,False,1,0,0.911
DLV-01306,LOT-01306,CAR-A,2026-07-06,5.16,2026-07-11,16,True,False,1,0,0.9226
DLV-01307,LOT-01307,CAR-B,2026-05-26,13.84,2026-06-08,16,True,False,1,0,0.7924
DLV-01308,LOT-01308,CAR-A,2026-07-13,7.54,2026-07-20,16,True,False,1,0,0.8869
DLV-01309,LOT-01309,CAR-B,2026-07-12,12.22,2026-07-24,16,True,False,1,0,0.8167
DLV-01310,LOT-01310,CAR-A,2026-06-20,5.78,2026-06-25,16,True,False,1,0,0.9133
DLV-01311,LOT-01311,CAR-A,2026-07-02,3.23,2026-07-05,16,True,False,1,0,0.9516
DLV-01312,LOT-01312,CAR-A,2026-05-04,22.2,2026-05-26,16,False,True,0,1,0.0
DLV-01313,LOT-01313,CAR-B,2026-05-31,12.35,2026-06-12,16,True,False,1,0,0.8148
DLV-01314,LOT-01314,CAR-A,2026-05-31,7.3,2026-06-07,16,True,False,1,0,0.8905
DLV-01315,LOT-01315,CAR-B,2026-06-04,13.2,2026-06-17,16,True,False,1,0,0.802
DLV-01316,LOT-01316,CAR-B,2026-05-21,15.25,2026-06-05,16,True,False,1,0,0.7712
DLV-01317,LOT-01317,CAR-A,2026-06-10,29.0,2026-07-09,16,False,True,0,1,0.0
DLV-01318,LOT-01318,CAR-B,2026-07-23,15.31,2026-08-07,16,True,False,1,0,0.7704
